pr_id,agent,repo_full_name,merge_commit_sha,test_files,is_vitest,pr_html_url,merged_at,is_human,mutation_tool,task_type,has_ci,has_container,c4_language,c1_ci,c2_tests_pass,c3_container,eligible,exclusion_reason
3140666398,GitHub Copilot,mlflow/mlflow,653b8b3a4f78a509982e50d21dd364e3c553f927,"[""tests/autologging/test_autologging_behaviors_unit.py"", ""tests/pyfunc/docker/test_docker_flavors.py"", ""tests/pyfunc/test_spark.py"", ""tests/store/model_registry/test_abstract_store.py"", ""tests/tracking/fluent/test_fluent.py"", ""tests/utils/test_async_artifacts_logging_queue.py"", ""tests/utils/test_async_logging_queue.py"", ""tests/autologging/test_autologging_behaviors_unit.py"", ""tests/pyfunc/docker/test_docker_flavors.py"", ""tests/pyfunc/test_spark.py"", ""tests/store/model_registry/test_abstract_store.py"", ""tests/tracking/fluent/test_fluent.py"", ""tests/utils/test_async_artifacts_logging_queue.py"", ""tests/utils/test_async_logging_queue.py"", ""tests/tracking/fluent/test_fluent.py"", ""tests/store/model_registry/test_abstract_store.py""]",False,https://github.com/mlflow/mlflow/pull/16231,2025-06-13T08:18:19Z,False,mutmut,feat,True,True,True,True,True,True,True,
3199905484,GitHub Copilot,microsoft/autogen,cfaf09a7a7e489704c0b194b55794e58de6aaa59,"[""python/packages/autogen-agentchat/tests/test_group_chat_graph.py"", ""python/packages/autogen-agentchat/tests/test_group_chat_graph.py"", ""python/packages/autogen-agentchat/tests/test_group_chat_graph.py""]",False,https://github.com/microsoft/autogen/pull/6747,2025-07-06T06:32:50Z,False,mutmut,fix,True,True,True,True,True,True,True,
3235347485,GitHub Copilot,NewFuture/DDNS,1fee02b555bca687b55ea798d898f92a0696f2a3,"[""tests/test_provider_noip.py"", ""tests/test_provider_noip.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py"", ""tests/test_provider_noip.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py"", ""tests/test_util_http.py""]",False,https://github.com/NewFuture/DDNS/pull/528,2025-07-16T17:10:15Z,False,mutmut,refactor,True,True,True,True,True,True,True,
3222565138,GitHub Copilot,microsoft/autogen,1eeb98d04e5e99d19c9cc4886debbb0329ab1720,"[""python/packages/autogen-agentchat/tests/test_messages.py"", ""python/packages/autogen-agentchat/tests/test_messages.py""]",False,https://github.com/microsoft/autogen/pull/6797,2025-07-15T02:05:53Z,False,mutmut,fix,True,True,True,True,True,True,True,
3222599276,GitHub Copilot,microsoft/autogen,90275c6324f19df3339485f48dc67deddc48d18c,"[""python/packages/autogen-ext/tests/models/test_openai_model_client.py"", ""python/packages/autogen-agentchat/tests/test_messages.py"", ""python/packages/autogen-ext/tests/tools/test_mcp_actor.py"", ""python/packages/autogen-ext/tests/tools/test_mcp_tools.py"", ""python/packages/autogen-ext/tests/tools/test_mcp_workbench_features.py"", ""python/packages/autogen-ext/tests/tools/test_mcp_workbench_model_client.py"", ""python/packages/autogen-ext/tests/tools/test_mcp_workbench_warnings_and_errors.py"", ""python/packages/autogen-studio/tests/mcp/test_mcp_callbacks.py"", ""python/packages/autogen-studio/tests/mcp/test_mcp_client.py"", ""python/packages/autogen-studio/tests/mcp/test_mcp_integration.py"", ""python/packages/autogen-studio/tests/mcp/test_mcp_websocket.py"", ""python/packages/autogen-studio/tests/mcp/test_mcp_wsbridge.py"", ""python/packages/autogen-studio/tests/test_db_manager.py"", ""python/packages/autogen-studio/tests/test_lite_studio.py"", ""python/packages/autogen-ext/tests/models/test_openai_model_client.py"", ""python/packages/autogen-ext/tests/models/test_openai_model_client.py"", ""python/packages/autogen-ext/tests/models/test_openai_model_client.py"", ""python/packages/autogen-ext/tests/test_openai_assistant_agent.py""]",False,https://github.com/microsoft/autogen/pull/6799,2025-07-20T07:30:42Z,False,mutmut,fix,True,True,True,True,True,True,True,
3078782339,GitHub Copilot,microsoft/graphrag,00c63ae74fc60c29f3dbac0e43d0b2d704fae42c,"[""tests/integration/storage/test_factory.py"", ""tests/integration/storage/test_factory.py"", ""tests/integration/language_model/test_factory.py"", ""tests/integration/storage/test_factory.py"", ""tests/integration/storage/test_file_pipeline_storage.py"", ""tests/smoke/test_fixtures.py"", ""tests/unit/indexing/input/test_csv_loader.py"", ""tests/unit/indexing/input/test_json_loader.py"", ""tests/unit/indexing/input/test_txt_loader.py"", ""tests/unit/indexing/operations/chunk_text/test_chunk_text.py"", ""tests/unit/indexing/verbs/entities/extraction/strategies/graph_intelligence/test_gi_entity_extraction.py"", ""tests/unit/logger/test_standard_logging.py"", ""tests/verbs/test_create_base_text_units.py"", ""tests/verbs/test_create_communities.py"", ""tests/verbs/test_create_community_reports.py"", ""tests/verbs/test_create_final_documents.py"", ""tests/verbs/test_create_final_text_units.py"", ""tests/verbs/test_extract_covariates.py"", ""tests/verbs/test_extract_graph.py"", ""tests/verbs/test_extract_graph_nlp.py"", ""tests/verbs/test_finalize_graph.py"", ""tests/verbs/test_generate_text_embeddings.py"", ""tests/verbs/test_prune_graph.py""]",False,https://github.com/microsoft/graphrag/pull/1944,2025-07-10T18:08:44Z,False,mutmut,refactor,True,True,True,True,True,True,True,
3082820826,GitHub Copilot,mlflow/mlflow,8ce28d8836391e8247d0afcba04797c3fb3a64d4,"[""tests/tracing/test_fluent_classmethod.py"", ""tests/tracing/test_fluent_classmethod.py"", ""tests/tracing/test_fluent_classmethod.py"", ""tests/tracing/test_fluent_classmethod.py"", ""tests/tracing/test_fluent_classmethod.py"", ""tests/tracing/test_fluent.py"", ""tests/tracing/test_fluent_classmethod.py"", ""tests/tracing/test_fluent.py""]",False,https://github.com/mlflow/mlflow/pull/15839,2025-05-29T02:58:31Z,False,mutmut,feat,True,True,True,True,True,True,True,
3261572196,GitHub Copilot,mlflow/mlflow,78ae5e833ebefaa29d3635178e7f36d6c4c71f04,"[""tests/store/artifact/test_runs_artifact_repo.py"", ""tests/store/artifact/test_runs_artifact_repo.py"", ""tests/store/artifact/test_runs_artifact_repo.py"", ""tests/store/artifact/test_runs_artifact_repo.py"", ""tests/store/artifact/test_artifact_repository_registry.py"", ""tests/store/artifact/test_runs_artifact_repo.py"", ""tests/tracing/utils/test_utils.py"", ""tests/store/artifact/test_runs_artifact_repo.py"", ""tests/store/artifact/test_runs_artifact_repo.py""]",False,https://github.com/mlflow/mlflow/pull/16878,2025-07-25T09:18:18Z,False,mutmut,fix,True,True,True,True,True,True,True,
3205453833,GitHub Copilot,DeepLabCut/DeepLabCut,ba67f83f507e9759a9695f8dd0f2225b80dffb52,"[""tests/core/metrics/test_meitrcs_identity_accuracy.py"", ""tests/core/metrics/test_metrics_identity_accuracy.py""]",False,https://github.com/DeepLabCut/DeepLabCut/pull/3045,2025-07-05T19:44:08Z,False,mutmut,fix,True,True,True,True,True,True,True,
3205514535,GitHub Copilot,DeepLabCut/DeepLabCut,47eb9ce5db4b192f66b155c362fd74665ee2dcbd,"[""tests/test_visualization.py""]",False,https://github.com/DeepLabCut/DeepLabCut/pull/3047,2025-07-05T20:28:12Z,False,mutmut,fix,True,True,True,True,True,True,True,
3225037054,GitHub Copilot,NewFuture/DDNS,a0fea71809a495627cb686db1abee53d227d2424,"[""tests/test_provider_namesilo.py"", ""tests/test_provider_namesilo.py"", ""tests/test_cache.py"", ""tests/test_config_file.py"", ""tests/test_util_comment.py"", ""tests/test_provider_namesilo.py""]",False,https://github.com/NewFuture/DDNS/pull/514,2025-07-13T06:10:55Z,False,mutmut,feat,True,True,True,True,True,True,True,
3176132312,GitHub Copilot,microsoft/AzureTRE,453a8e7323f7100085bb709905d02d3c3a8adc51,"[""api_app/tests_ma/test_api/test_routes/test_airlock.py"", ""api_app/tests_ma/test_db/test_repositories/test_airlock_request_repository.py"", ""api_app/tests_ma/test_services/test_airlock.py""]",False,https://github.com/microsoft/AzureTRE/pull/4602,2025-07-07T14:01:36Z,False,mutmut,feat,True,True,True,True,True,True,True,
3213367725,GitHub Copilot,Azure/azure-sdk-for-python,39f80763aed51a6c02936e87282a88c84303c2cf,"[""tools/azure-sdk-tools/tests/test_parse_functionality.py""]",False,https://github.com/Azure/azure-sdk-for-python/pull/41942,2025-07-09T23:18:38Z,False,mutmut,fix,True,True,True,True,True,True,True,
3103634798,GitHub Copilot,microsoft/graphrag,fe1a86022cb7cdd0b8a3bece695ee5fd0e31d04a,"[""tests/unit/logger/test_standard_logging.py"", ""tests/unit/logger/test_standard_logging.py"", ""tests/unit/logger/test_standard_logging.py"", ""tests/unit/logger/test_standard_logging.py"", ""tests/smoke/test_fixtures.py"", ""tests/smoke/test_fixtures.py"", ""tests/unit/logger/test_standard_logging.py""]",False,https://github.com/microsoft/graphrag/pull/1956,2025-07-10T00:29:03Z,False,mutmut,refactor,True,True,True,True,True,True,True,
3272051898,GitHub Copilot,mlflow/mlflow,6e0adde6121cc87ea84fb6285a764e04a348c9c2,"[""dev/tests/test_generate_requirements.py"", ""dev/tests/test_generate_requirements.py""]",False,https://github.com/mlflow/mlflow/pull/16927,2025-07-29T05:24:21Z,False,mutmut,feat,True,True,True,True,True,True,True,
3199112507,GitHub Copilot,NewFuture/DDNS,11b43029bdff3a4f203f6d7401aa775ac54a9a60,"[""tests/test_provider_noip.py"", ""tests/test_provider_noip.py""]",False,https://github.com/NewFuture/DDNS/pull/505,2025-07-04T18:00:44Z,False,mutmut,feat,True,True,True,True,True,True,True,
3197765608,GitHub Copilot,mlflow/mlflow,258e678878efbe32d78c7ee83b5637631b869e33,"[""tests/genai/optimize/optimizers/test_dspy_mipro_optimizer.py"", ""tests/genai/optimize/test_base.py"", ""dev/clint/tests/rules/test_do_not_disable.py"", ""dev/clint/tests/rules/test_docstring_param_order.py"", ""dev/clint/tests/rules/test_forbidden_top_level_import.py"", ""dev/clint/tests/rules/test_implicit_optional.py"", ""dev/clint/tests/rules/test_no_rst.py"", ""dev/clint/tests/rules/test_typing_extensions.py""]",False,https://github.com/mlflow/mlflow/pull/16543,2025-07-04T11:12:17Z,False,mutmut,feat,True,True,True,True,True,True,True,
3130674794,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,f0144e0c2dab0342536cf6d8b19d968844f20e22,"[""tests/test_world_model_config.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1931,2025-06-09T15:38:37Z,False,mutmut,feat,True,True,True,True,True,True,True,
3104722794,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,c35cebd296c3825611699f02c31cf99d25a3bfe7,"[""tests/test_evolution_worker.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1248,2025-05-31T02:58:25Z,False,mutmut,feat,True,True,True,True,True,True,True,
3088712634,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,2642993a839f534d23c168f4ff0c94830164879f,"[""alpha_factory_v1/tests/test_memory_provider.py"", ""tests/test_memory_fabric_sqlite.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/748,2025-05-24T20:30:27Z,False,mutmut,feat,True,True,True,True,True,True,True,
3172804311,OpenAI Codex,featureform/enrichmcp,39620a53f6639763fcb1ba814bc429723093f2f0,"[""tests/test_examples.py"", ""tests/test_examples.py"", ""tests/test_sqlalchemy_autogen.py"", ""tests/test_sqlalchemy_mcp_use.py""]",False,https://github.com/featureform/enrichmcp/pull/93,2025-06-24T17:47:52Z,False,mutmut,feat,True,True,True,True,True,True,True,
3091362888,OpenAI Codex,DannyMac180/meta-agent,7c7ae236bcdee63fc7a9c2a246742fbc874a8cfe,"[""tests/test_dependency_manager.py""]",False,https://github.com/DannyMac180/meta-agent/pull/82,2025-05-26T14:18:38Z,False,mutmut,feat,True,True,True,True,True,True,True,
3151690104,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,e1b3643670f566f8984423f7d9c0d11b60c032c1,"[""tests/test_aiga_openai_bridge_offline.py"", ""tests/test_alpha_opportunity_stub.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2274,2025-06-17T00:45:21Z,False,mutmut,feat,True,True,True,True,True,True,True,
3120948789,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,029e5fd4333bd5776c037b801133761781fd1dd2,"[""alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_browser_ui.py"", ""alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_closing_tags.py"", ""alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_env_escaping.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1584,2025-06-05T12:04:27Z,False,mutmut,feat,True,True,True,True,True,True,True,
3157601804,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,ea1beeac9492fdb95667586a8765f07e8a931879,"[""tests/test_check_env_wheelhouse.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2336,2025-06-18T16:59:55Z,False,mutmut,feat,True,True,True,True,True,True,True,
3081511725,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,f7e505ed1d429faf1517c5b9f9679191ab4c263c,"[""tests/test_alpha_agi_insight_env.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/497,2025-05-21T22:03:02Z,False,mutmut,feat,True,True,True,True,True,True,True,
3161611059,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,5a160772afd5877529969b01af74d0a0df3c4508,"[""tests/conftest.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2398,2025-06-20T00:44:00Z,False,mutmut,feat,True,True,True,True,True,True,True,
3093837900,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,908770863caf83f1cc80da88f40f62d6054ae32f,"[""tests/test_root_config.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/974,2025-05-27T12:55:03Z,False,mutmut,feat,True,True,True,True,True,True,True,
3108176847,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,9fa58382c42e932c6956bd18813f6a84c13499d5,"[""alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_browser_ui.py"", ""alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_pwa_offline.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1402,2025-06-02T01:16:26Z,False,mutmut,feat,True,True,True,True,True,True,True,
3154296178,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,f5bf1d0fef624737a49cd39c3a107718b053e4d2,"[""tests/test_max_sim_tasks.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2306,2025-06-17T17:50:37Z,False,mutmut,feat,True,True,True,True,True,True,True,
3105898882,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,f23575b05aad0622ce77ac506795bf607266f8f1,"[""tests/test_impact_scorer.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1284,2025-05-31T18:43:17Z,False,mutmut,feat,True,True,True,True,True,True,True,
3234785818,OpenAI Codex,python-cachier/cachier,4ef660f7f9a069f3c326efa504c4bcc5c41eb0f2,"[""tests/test_entry_size_limit.py"", ""tests/test_core_lookup.py""]",False,https://github.com/python-cachier/cachier/pull/294,2025-07-17T20:21:29Z,False,mutmut,feat,True,True,True,True,True,True,True,
3103580108,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,48662fb8fe990e2a51a9d92cb2cc41656251c88c,"[""tests/test_benchmarks.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1198,2025-05-30T15:39:38Z,False,mutmut,feat,True,True,True,True,True,True,True,
3088614023,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,64c136a33a91de785b7fe10ae630d55eb3cc080e,"[""tests/test_energy_agent.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/726,2025-05-24T17:16:39Z,False,mutmut,feat,True,True,True,True,True,True,True,
3097605139,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,8316670d22194c9f218154a2a27b7311bd632737,"[""tests/test_config_utils.py"", ""tests/test_root_config.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1055,2025-05-28T14:33:23Z,False,mutmut,feat,True,True,True,True,True,True,True,
3115989686,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,c328897f7b001af8100cf9827bf7ea44386f81ad,"[""alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_chinese_locale.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1527,2025-06-04T01:54:55Z,False,mutmut,feat,True,True,True,True,True,True,True,
3088459281,OpenAI Codex,DannyMac180/meta-agent,a085bb7874eaa9b0867a7031184d0bada6574af4,"[""tests/unit/test_result_collection_module.py""]",False,https://github.com/DannyMac180/meta-agent/pull/62,2025-05-24T13:25:23Z,False,mutmut,feat,True,True,True,True,True,True,True,
3105718539,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,937d04207270e4e403c0d45c0b980de4c9b6d5ff,"[""tests/test_mats.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1272,2025-05-31T16:17:49Z,False,mutmut,feat,True,True,True,True,True,True,True,
3103517644,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,688f251586f40081cdeddf7552c542ab8f0f41c8,"[""tests/test_self_improver.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1195,2025-05-30T15:13:22Z,False,mutmut,feat,True,True,True,True,True,True,True,
3254346291,OpenAI Codex,PyLabRobot/pylabrobot,e95f76e2bea2d7276e7cb79792dfd50739fa2bc9,"[""pylabrobot/resources/carrier_tests.py""]",False,https://github.com/PyLabRobot/pylabrobot/pull/614,2025-07-22T23:35:14Z,False,mutmut,feat,True,True,True,True,True,True,True,
3089001421,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,93854071a48e0fd59bb3deb871bafbb7a1084556,"[""tests/test_web_app.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/782,2025-05-25T03:08:23Z,False,mutmut,feat,True,True,True,True,True,True,True,
3121698073,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,f3969adf3e6bfd926f292e8b8e7c0b47689d9c85,"[""tests/test_setup_config.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1605,2025-06-05T15:33:14Z,False,mutmut,feat,True,True,True,True,True,True,True,
3086659980,OpenAI Codex,DannyMac180/meta-agent,dee5237844ceaa5ea4c855ddbef6ba110882c520,"[""tests/test_policy_checker.py""]",False,https://github.com/DannyMac180/meta-agent/pull/51,2025-05-23T15:04:23Z,False,mutmut,feat,True,True,True,True,True,True,True,
3106017634,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,27d3e1aca082b18867ec28bd81f52a8904ce03c2,"[""tests/test_self_improver.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1289,2025-05-31T20:48:00Z,False,mutmut,feat,True,True,True,True,True,True,True,
3250535901,OpenAI Codex,openai/openai-agents-python,ef275b5c309e4ec9d9152d50117415cb16e1005d,"[""backend/tests/test_main.py"", ""test_repo/backend/tests/test_demo_main.py""]",False,https://github.com/openai/openai-agents-python/pull/1205,2025-07-22T00:44:47Z,False,mutmut,feat,True,True,True,True,True,True,True,
3217491420,OpenAI Codex,briangu/klongpy,8246b37962842dbd6570b62ede8ae44245df0b27,"[""tests/test_autograd.py""]",False,https://github.com/briangu/klongpy/pull/46,2025-07-10T00:28:25Z,False,mutmut,feat,True,True,True,True,True,True,True,
3141005854,OpenAI Codex,featureform/enrichmcp,fbced32e6994cbabb3bd77ee4b3cacb48b6abcdb,"[""tests/test_sqlalchemy_autogen.py"", ""tests/test_sqlalchemy_autogen.py""]",False,https://github.com/featureform/enrichmcp/pull/54,2025-06-12T17:17:29Z,False,mutmut,feat,True,True,True,True,True,True,True,
3161180870,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,f3e15d8027a8444c4c7cfc4859dac9696f6f1422,"[""tests/test_af_requests.py"", ""tests/test_cache_version.py"", ""tests/test_ping_agent.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2391,2025-06-19T19:32:27Z,False,mutmut,feat,True,True,True,True,True,True,True,
3103980064,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,9538d7736a18e375dd0b0a251fec04bb2820d80f,"[""tests/conftest.py"", ""tests/test_dgm_import.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1219,2025-05-30T18:44:42Z,False,mutmut,feat,True,True,True,True,True,True,True,
3103345625,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,ff6f739ccbd334f6a0bc5ad27153fdf6838388e8,"[""tests/test_embedding_orthogonaliser.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1190,2025-05-30T14:06:29Z,False,mutmut,feat,True,True,True,True,True,True,True,
3144916562,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,226eb023d0ead43b2d78ae47cce1b1ca00feed55,"[""tests/conftest.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2115,2025-06-13T22:08:17Z,False,mutmut,feat,True,True,True,True,True,True,True,
3088432071,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,b30776aeedfb77963feb06cc34dd6078e07cc139,"[""tests/test_orchestrator_env.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/691,2025-05-24T12:46:21Z,False,mutmut,feat,True,True,True,True,True,True,True,
3072056783,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,df474c33188d5137bef8a1dc12fc0668e2cd4a41,"[""tests/test_cross_alpha_discovery.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/320,2025-05-18T21:02:22Z,False,mutmut,feat,True,True,True,True,True,True,True,
3088983901,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,d7fbe65fa322d868718085bd3108b0c266b02e10,"[""tests/test_insight_orchestrator_features.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/778,2025-05-25T02:22:54Z,False,mutmut,feat,True,True,True,True,True,True,True,
3077511957,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,590673dc37fdd8ec2e0a533f6ccbcadae2605625,"[""tests/test_alpha_opportunity_env.py"", ""tests/test_alpha_opportunity_env.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/417,2025-05-20T15:57:37Z,False,mutmut,feat,True,True,True,True,True,True,True,
3103418036,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,7c46373d3f9a028dbb41d3563023748cd8c1a9fc,"[""tests/test_finance_adapter.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1192,2025-05-30T14:33:02Z,False,mutmut,feat,True,True,True,True,True,True,True,
3147515564,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,774ce709371f0d5a5c39428473e63b89000810b6,"[""tests/test_patcher_core_cli_offline.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2194,2025-06-15T13:10:10Z,False,mutmut,feat,True,True,True,True,True,True,True,
3105417568,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,9321a8fe4d7a3a3b8ea7130b191558b25741b95e,"[""tests/test_api_server_static.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1256,2025-05-31T12:26:25Z,False,mutmut,feat,True,True,True,True,True,True,True,
3122714770,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,756aba8d049ac82ce02015cfec81d2796c7b468a,"[""alpha_factory_v1/demos/alpha_agi_insight_v1/insight_browser_v1/tests/test_single_network_request.py"", ""tests/security/test_csp.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1637,2025-06-05T21:23:26Z,False,mutmut,feat,True,True,True,True,True,True,True,
3145366010,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,6d67ce8c9ddfb1d4ebbd7bb6806e6c63a94e2eda,"[""tests/test_macro_sentinel.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2134,2025-06-14T03:34:13Z,False,mutmut,feat,True,True,True,True,True,True,True,
3128262979,OpenAI Codex,DannyMac180/meta-agent,edef9d6a8c1030f31b40c7ec7db04a2998a7effe,"[""tests/integration/test_llm_service_integration.py"", ""tests/test_api.py"", ""tests/test_cli_templates.py"", ""tests/test_embedding_models.py"", ""tests/test_embedding_search.py"", ""tests/ux/test_user_feedback.py""]",False,https://github.com/DannyMac180/meta-agent/pull/163,2025-06-08T11:48:31Z,False,mutmut,feat,True,True,True,True,True,True,True,
3107847468,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,8fcdf4a4062720d278dbe64f3aad732b6467b382,"[""tests/test_serializer.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1383,2025-06-01T20:56:59Z,False,mutmut,feat,True,True,True,True,True,True,True,
3091745470,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,bc89499659eef78d370656c860a6793f947351f9,"[""tests/test_bus_logging.py"", ""tests/test_demo_cli.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/932,2025-05-26T17:29:45Z,False,mutmut,feat,True,True,True,True,True,True,True,
3137565770,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,d6a0d7a9eecfdde8ea94c6cd9c2facb1170b9164,"[""tests/test_alpha_agi_business_3_v1.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2004,2025-06-11T17:14:33Z,False,mutmut,feat,True,True,True,True,True,True,True,
3104603350,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,d25ce758b0561a9690a01822f1333d7f62c02a0c,"[""tests/test_selector_ablation.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1240,2025-05-31T01:23:45Z,False,mutmut,feat,True,True,True,True,True,True,True,
3185674675,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,bc4dd4e1df64786dd1efe2ae5d544ed4a8c4983c,"[""tests/test_verify_disclaimer_snippet.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2743,2025-06-29T02:35:18Z,False,mutmut,feat,True,True,True,True,True,True,True,
3098678968,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,2a1858229fa0c62e662ab127244e0ef29760bbb3,"[""tests/test_api_server_subprocess.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1089,2025-05-28T22:16:09Z,False,mutmut,feat,True,True,True,True,True,True,True,
3070939988,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,3b35c3c56ec65fa80bdde485c07960ef5aab7a1b,"[""alpha_factory_v1/tests/test_cli.py"", ""alpha_factory_v1/tests/test_edge_runner.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/130,2025-05-17T17:07:41Z,False,mutmut,feat,True,True,True,True,True,True,True,
3153281669,OpenAI Codex,MontrealAI/AGI-Alpha-Agent-v0,c55de875973a624c29388bac1e0821adf0c5262a,"[""tests/test_alpha_agi_business_3_v1.py""]",False,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/2288,2025-06-17T12:14:13Z,False,mutmut,feat,True,True,True,True,True,True,True,
